t,src,status,d1,d2
1788429422.824943,iOS Bluetooth,209,104,0
1788429422.824943,iOS Bluetooth,209,0,0
1788429422.839617,iOS Bluetooth,226,106,62
1788429422.839617,iOS Bluetooth,210,6,0
1788429422.839617,iOS Bluetooth,210,0,0
1788429422.839617,iOS Bluetooth,227,17,63
1788429422.839617,iOS Bluetooth,227,0,0
1788429422.839617,iOS Bluetooth,227,0,122
1788429422.839617,iOS Bluetooth,227,85,64
1788429422.864245,iOS Bluetooth,212,78,0
1788429422.864245,iOS Bluetooth,212,0,0
1788429422.864245,iOS Bluetooth,229,87,64
1788429422.864245,iOS Bluetooth,213,2,0
1788429422.864245,iOS Bluetooth,213,0,0
1788429422.864245,iOS Bluetooth,213,0,0
1788429422.864245,iOS Bluetooth,213,0,0
1788429422.864245,iOS Bluetooth,213,0,0
1788429422.864245,iOS Bluetooth,219,11,0
1788429422.864245,iOS Bluetooth,219,0,0
1788429422.880295,iOS Bluetooth,236,3,64
1788429422.880295,iOS Bluetooth,220,18,0
1788429422.880295,iOS Bluetooth,220,0,0
1788429422.880295,iOS Bluetooth,220,0,0
1788429422.880295,iOS Bluetooth,220,0,0
1788429422.880295,iOS Bluetooth,220,0,0
1788429422.880295,iOS Bluetooth,220,0,0
1788429422.880295,iOS Bluetooth,220,0,0
1788429422.880295,iOS Bluetooth,220,0,0
1788429422.880295,iOS Bluetooth,238,30,63
1788429422.893546,iOS Bluetooth,222,28,0
1788429422.893546,iOS Bluetooth,222,0,0
1788429422.893546,iOS Bluetooth,239,29,65
1788429422.893546,iOS Bluetooth,239,0,0
1788429422.893546,iOS Bluetooth,239,0,0
1788429422.893546,iOS Bluetooth,239,0,0
1788429422.893546,iOS Bluetooth,209,96,0
1788429422.893546,iOS Bluetooth,209,0,0
1788429422.916693,iOS Bluetooth,226,98,62
1788429422.916693,iOS Bluetooth,210,3,0
1788429422.916693,iOS Bluetooth,210,0,0
1788429422.916693,iOS Bluetooth,227,37,63
1788429422.916693,iOS Bluetooth,211,44,0
1788429422.916693,iOS Bluetooth,211,0,0
1788429422.923471,iOS Bluetooth,228,105,64
1788429422.923471,iOS Bluetooth,212,68,0
1788429422.923471,iOS Bluetooth,212,0,0
1788429422.923471,iOS Bluetooth,229,105,64
1788429422.923471,iOS Bluetooth,213,0,0
1788429422.923471,iOS Bluetooth,213,0,0
1788429422.923471,iOS Bluetooth,235,24,65
1788429422.938555,iOS Bluetooth,219,7,0
1788429422.938555,iOS Bluetooth,219,0,0
1788429422.938555,iOS Bluetooth,236,114,63
1788429422.938555,iOS Bluetooth,220,32,0
1788429422.938555,iOS Bluetooth,220,0,0
1788429422.938555,iOS Bluetooth,237,94,62
1788429422.938555,iOS Bluetooth,221,49,0
1788429422.938555,iOS Bluetooth,221,0,0
1788429422.953579,iOS Bluetooth,238,51,63
1788429422.953579,iOS Bluetooth,222,25,0
1788429422.953579,iOS Bluetooth,222,0,0
1788429422.953579,iOS Bluetooth,239,20,65
1788429422.953579,iOS Bluetooth,223,41,0
1788429422.953579,iOS Bluetooth,223,0,0
1788429422.953579,iOS Bluetooth,225,106,63
1788429422.968500,iOS Bluetooth,209,86,0
1788429422.968500,iOS Bluetooth,209,0,0
1788429422.968500,iOS Bluetooth,226,93,62
1788429422.968500,iOS Bluetooth,210,1,0
1788429422.968500,iOS Bluetooth,210,0,0
1788429422.968500,iOS Bluetooth,227,56,63
1788429422.968500,iOS Bluetooth,211,63,0
1788429422.968500,iOS Bluetooth,211,0,0
1788429422.991611,iOS Bluetooth,228,121,64
1788429422.991611,iOS Bluetooth,212,58,0
1788429422.991611,iOS Bluetooth,212,0,0
1788429422.991611,iOS Bluetooth,229,123,64
1788429422.991611,iOS Bluetooth,213,1,0
1788429422.991611,iOS Bluetooth,213,0,0
1788429422.998393,iOS Bluetooth,219,4,0
1788429422.998393,iOS Bluetooth,219,0,0
1788429422.998393,iOS Bluetooth,236,92,63
1788429423.013537,iOS Bluetooth,220,50,0
1788429423.013537,iOS Bluetooth,220,0,0
1788429423.013537,iOS Bluetooth,237,92,62
1788429423.013537,iOS Bluetooth,237,0,0
1788429423.013537,iOS Bluetooth,237,0,34
1788429423.013537,iOS Bluetooth,237,74,63
1788429423.013537,iOS Bluetooth,222,15,0
1788429423.013537,iOS Bluetooth,222,0,0
1788429423.028616,iOS Bluetooth,239,10,65
1788429423.028616,iOS Bluetooth,223,48,0
1788429423.028616,iOS Bluetooth,223,0,0
1788429423.028616,iOS Bluetooth,223,0,0
1788429423.028616,iOS Bluetooth,223,0,0
1788429423.028616,iOS Bluetooth,223,0,0
1788429423.028616,iOS Bluetooth,209,78,0
1788429423.028616,iOS Bluetooth,209,0,0
1788429423.043533,iOS Bluetooth,226,91,62
1788429423.043533,iOS Bluetooth,210,0,0
1788429423.043533,iOS Bluetooth,210,0,0
1788429423.043533,iOS Bluetooth,227,77,63
1788429423.043533,iOS Bluetooth,227,0,0
1788429423.043533,iOS Bluetooth,227,0,66
1788429423.043533,iOS Bluetooth,227,7,65
1788429423.058473,iOS Bluetooth,212,49,0
1788429423.058473,iOS Bluetooth,212,0,0
1788429423.058473,iOS Bluetooth,229,8,65
1788429423.058473,iOS Bluetooth,213,2,0
1788429423.058473,iOS Bluetooth,213,0,0
1788429423.058473,iOS Bluetooth,213,0,0
1788429423.058473,iOS Bluetooth,213,0,0
1788429423.058473,iOS Bluetooth,213,0,0
1788429423.058473,iOS Bluetooth,219,1,0
1788429423.058473,iOS Bluetooth,219,0,0
1788429423.073359,iOS Bluetooth,236,66,63
1788429423.073359,iOS Bluetooth,220,64,0
1788429423.073359,iOS Bluetooth,220,0,0
1788429423.073359,iOS Bluetooth,220,0,0
1788429423.073359,iOS Bluetooth,220,0,0
1788429423.073359,iOS Bluetooth,220,0,0
1788429423.073359,iOS Bluetooth,220,0,0
1788429423.073359,iOS Bluetooth,220,0,0
1788429423.073359,iOS Bluetooth,220,0,0
1788429423.073359,iOS Bluetooth,222,7,0
1788429423.073359,iOS Bluetooth,222,0,0
1788429423.088652,iOS Bluetooth,239,124,64
1788429423.088652,iOS Bluetooth,223,56,0
1788429423.088652,iOS Bluetooth,223,0,0
1788429423.088652,iOS Bluetooth,223,0,0
1788429423.088652,iOS Bluetooth,223,0,0
1788429423.088652,iOS Bluetooth,223,0,0
1788429423.088652,iOS Bluetooth,223,0,0
1788429423.088652,iOS Bluetooth,223,0,0
1788429423.088652,iOS Bluetooth,223,0,0
1788429423.088652,iOS Bluetooth,226,92,62
1788429423.111747,iOS Bluetooth,210,1,0
1788429423.111747,iOS Bluetooth,210,0,0
1788429423.111747,iOS Bluetooth,227,99,63
1788429423.111747,iOS Bluetooth,211,86,0
1788429423.111747,iOS Bluetooth,211,0,0
1788429423.111747,iOS Bluetooth,228,18,65
1788429423.126686,iOS Bluetooth,212,41,0
1788429423.126686,iOS Bluetooth,212,0,0
1788429423.126686,iOS Bluetooth,229,20,65
1788429423.126686,iOS Bluetooth,213,5,0
1788429423.126686,iOS Bluetooth,213,0,0
1788429423.126686,iOS Bluetooth,235,113,64
1788429423.126686,iOS Bluetooth,219,0,0
1788429423.126686,iOS Bluetooth,219,0,0
1788429423.141689,iOS Bluetooth,236,46,63
1788429423.141689,iOS Bluetooth,220,63,0
1788429423.141689,iOS Bluetooth,220,0,0
1788429423.141689,iOS Bluetooth,237,95,62
1788429423.141689,iOS Bluetooth,221,43,0
1788429423.141689,iOS Bluetooth,221,0,0
1788429423.141689,iOS Bluetooth,238,122,63
1788429423.156822,iOS Bluetooth,222,1,0
1788429423.156822,iOS Bluetooth,222,0,0
1788429423.156822,iOS Bluetooth,239,109,64
1788429423.156822,iOS Bluetooth,223,66,0
1788429423.156822,iOS Bluetooth,223,0,0
1788429423.156822,iOS Bluetooth,225,41,63
1788429423.156822,iOS Bluetooth,209,48,0
1788429423.156822,iOS Bluetooth,209,0,0
1788429423.171642,iOS Bluetooth,226,97,62
1788429423.171642,iOS Bluetooth,210,2,0
1788429423.171642,iOS Bluetooth,210,0,0
1788429423.171642,iOS Bluetooth,227,123,63
1788429423.171642,iOS Bluetooth,211,94,0
1788429423.171642,iOS Bluetooth,211,0,0
1788429423.171642,iOS Bluetooth,228,27,65
1788429423.186701,iOS Bluetooth,212,34,0
1788429423.186701,iOS Bluetooth,212,0,0
1788429423.186701,iOS Bluetooth,229,28,65
1788429423.186701,iOS Bluetooth,213,9,0
1788429423.186701,iOS Bluetooth,213,0,0
1788429423.186701,iOS Bluetooth,235,96,64
1788429423.201694,iOS Bluetooth,236,27,63
1788429423.201694,iOS Bluetooth,220,59,0
1788429423.201694,iOS Bluetooth,220,0,0
1788429423.201694,iOS Bluetooth,219,0,0
1788429423.201694,iOS Bluetooth,219,0,0
1788429423.201694,iOS Bluetooth,139,66,64
1788429423.201694,iOS Bluetooth,230,0,64
1788429423.201694,iOS Bluetooth,150,66,96
1788429423.208439,iOS Bluetooth,237,102,62
1788429423.208439,iOS Bluetooth,221,41,0
1788429423.208439,iOS Bluetooth,221,0,0
1788429423.208439,iOS Bluetooth,221,0,0
1788429423.208439,iOS Bluetooth,221,0,0
1788429423.208439,iOS Bluetooth,221,0,0
1788429423.208439,iOS Bluetooth,222,0,0
1788429423.208439,iOS Bluetooth,222,0,0
1788429423.208439,iOS Bluetooth,239,91,64
1788429423.230631,iOS Bluetooth,223,77,0
1788429423.230631,iOS Bluetooth,223,0,0
1788429423.230631,iOS Bluetooth,225,23,63
1788429423.230631,iOS Bluetooth,225,0,0
1788429423.230631,iOS Bluetooth,225,0,122
1788429423.230631,iOS Bluetooth,225,104,62
1788429423.246718,iOS Bluetooth,210,6,0
1788429423.246718,iOS Bluetooth,210,0,0
1788429423.246718,iOS Bluetooth,227,17,64
1788429423.246718,iOS Bluetooth,211,102,0
1788429423.246718,iOS Bluetooth,211,0,0
1788429423.246718,iOS Bluetooth,211,0,0
1788429423.246718,iOS Bluetooth,211,0,0
1788429423.246718,iOS Bluetooth,211,0,0
1788429423.246718,iOS Bluetooth,212,28,0
1788429423.246718,iOS Bluetooth,212,0,0
1788429423.261613,iOS Bluetooth,229,34,65
1788429423.261613,iOS Bluetooth,213,14,0
1788429423.261613,iOS Bluetooth,213,0,0
1788429423.261613,iOS Bluetooth,230,77,64
1788429423.261613,iOS Bluetooth,230,0,0
1788429423.261613,iOS Bluetooth,230,0,26
1788429423.261613,iOS Bluetooth,230,93,64
1788429423.276459,iOS Bluetooth,236,9,63
1788429423.276459,iOS Bluetooth,220,57,0
1788429423.276459,iOS Bluetooth,220,0,0
1788429423.276459,iOS Bluetooth,220,0,0
1788429423.276459,iOS Bluetooth,220,0,0
1788429423.276459,iOS Bluetooth,220,0,0
1788429423.276459,iOS Bluetooth,220,0,0
1788429423.276459,iOS Bluetooth,220,0,0
1788429423.276459,iOS Bluetooth,220,0,0
1788429423.276459,iOS Bluetooth,238,28,64
1788429423.291816,iOS Bluetooth,239,69,64
1788429423.291816,iOS Bluetooth,223,89,0
1788429423.291816,iOS Bluetooth,223,0,0
1788429423.291816,iOS Bluetooth,223,0,0
1788429423.291816,iOS Bluetooth,223,0,0
1788429423.291816,iOS Bluetooth,223,0,0
1788429423.291816,iOS Bluetooth,223,0,0
1788429423.291816,iOS Bluetooth,223,0,0
1788429423.291816,iOS Bluetooth,223,0,0
1788429423.291816,iOS Bluetooth,226,114,62
1788429423.306617,iOS Bluetooth,210,11,0
1788429423.306617,iOS Bluetooth,210,0,0
1788429423.306617,iOS Bluetooth,227,39,64
1788429423.306617,iOS Bluetooth,211,108,0
1788429423.306617,iOS Bluetooth,211,0,0
1788429423.306617,iOS Bluetooth,228,36,65
1788429423.321616,iOS Bluetooth,212,22,0
1788429423.321616,iOS Bluetooth,212,0,0
1788429423.321616,iOS Bluetooth,229,36,65
1788429423.321616,iOS Bluetooth,213,19,0
1788429423.321616,iOS Bluetooth,213,0,0
1788429423.321616,iOS Bluetooth,230,51,64
1788429423.321616,iOS Bluetooth,214,9,0
1788429423.321616,iOS Bluetooth,214,0,0
1788429423.343571,iOS Bluetooth,236,123,62
1788429423.343571,iOS Bluetooth,220,55,0
1788429423.343571,iOS Bluetooth,220,0,0
1788429423.343571,iOS Bluetooth,237,123,62
1788429423.343571,iOS Bluetooth,221,35,0
1788429423.343571,iOS Bluetooth,221,0,0
1788429423.343571,iOS Bluetooth,238,52,64
1788429423.358700,iOS Bluetooth,222,3,0
1788429423.358700,iOS Bluetooth,222,0,0
1788429423.358700,iOS Bluetooth,239,46,64
1788429423.358700,iOS Bluetooth,223,105,0
1788429423.358700,iOS Bluetooth,223,0,0
1788429423.358700,iOS Bluetooth,225,120,62
1788429423.358700,iOS Bluetooth,209,13,0
1788429423.358700,iOS Bluetooth,209,0,0
1788429423.373460,iOS Bluetooth,226,0,63
1788429423.373460,iOS Bluetooth,210,18,0
1788429423.373460,iOS Bluetooth,210,0,0
1788429423.373460,iOS Bluetooth,227,62,64
1788429423.373460,iOS Bluetooth,211,94,0
1788429423.373460,iOS Bluetooth,211,0,0
1788429423.373460,iOS Bluetooth,212,17,0
1788429423.373460,iOS Bluetooth,212,0,0
1788429423.388338,iOS Bluetooth,213,24,0
1788429423.388338,iOS Bluetooth,213,0,0
1788429423.388338,iOS Bluetooth,230,31,64
1788429423.388338,iOS Bluetooth,214,15,0
1788429423.388338,iOS Bluetooth,214,0,0
1788429423.388338,iOS Bluetooth,236,112,62
1788429423.396462,iOS Bluetooth,237,9,63
1788429423.396462,iOS Bluetooth,221,33,0
1788429423.396462,iOS Bluetooth,221,0,0
1788429423.409540,iOS Bluetooth,238,75,64
1788429423.409540,iOS Bluetooth,222,7,0
1788429423.409540,iOS Bluetooth,222,0,0
1788429423.409540,iOS Bluetooth,222,0,0
1788429423.409540,iOS Bluetooth,222,0,0
1788429423.409540,iOS Bluetooth,222,0,0
1788429423.409540,iOS Bluetooth,225,110,62
1788429423.409540,iOS Bluetooth,209,8,0
1788429423.409540,iOS Bluetooth,209,0,0
1788429423.426727,iOS Bluetooth,226,13,63
1788429423.426727,iOS Bluetooth,210,26,0
1788429423.426727,iOS Bluetooth,210,0,0
1788429423.426727,iOS Bluetooth,210,0,0
1788429423.426727,iOS Bluetooth,210,0,0
1788429423.426727,iOS Bluetooth,210,0,0
1788429423.426727,iOS Bluetooth,211,83,0
1788429423.426727,iOS Bluetooth,211,0,0
1788429423.441721,iOS Bluetooth,228,33,65
1788429423.441721,iOS Bluetooth,212,13,0
1788429423.441721,iOS Bluetooth,212,0,0
1788429423.441721,iOS Bluetooth,229,33,65
1788429423.441721,iOS Bluetooth,229,0,0
1788429423.441721,iOS Bluetooth,229,0,82
1788429423.441721,iOS Bluetooth,229,9,64
1788429423.463562,iOS Bluetooth,214,17,0
1788429423.463562,iOS Bluetooth,214,0,0
1788429423.463562,iOS Bluetooth,236,103,62
1788429423.463562,iOS Bluetooth,220,52,0
1788429423.463562,iOS Bluetooth,220,0,0
1788429423.463562,iOS Bluetooth,220,0,0
1788429423.463562,iOS Bluetooth,220,0,0
1788429423.463562,iOS Bluetooth,220,0,0
1788429423.463562,iOS Bluetooth,221,29,0
1788429423.463562,iOS Bluetooth,221,0,0
1788429423.478242,iOS Bluetooth,238,94,64
1788429423.478242,iOS Bluetooth,222,12,0
1788429423.478242,iOS Bluetooth,222,0,0
1788429423.478242,iOS Bluetooth,222,0,0
1788429423.478242,iOS Bluetooth,222,0,0
1788429423.478242,iOS Bluetooth,222,0,0
1788429423.478242,iOS Bluetooth,222,0,0
1788429423.478242,iOS Bluetooth,222,0,0
1788429423.478242,iOS Bluetooth,222,0,0
1788429423.478242,iOS Bluetooth,225,101,62
1788429423.493393,iOS Bluetooth,209,4,0
1788429423.493393,iOS Bluetooth,209,0,0
1788429423.493393,iOS Bluetooth,226,30,63
1788429423.493393,iOS Bluetooth,226,0,0
1788429423.493393,iOS Bluetooth,226,0,0
1788429423.493393,iOS Bluetooth,226,0,0
1788429423.493393,iOS Bluetooth,211,71,0
1788429423.493393,iOS Bluetooth,211,0,0
1788429423.508824,iOS Bluetooth,228,27,65
1788429423.508824,iOS Bluetooth,212,9,0
1788429423.508824,iOS Bluetooth,212,0,0
1788429423.508824,iOS Bluetooth,229,26,65
1788429423.508824,iOS Bluetooth,213,35,0
1788429423.508824,iOS Bluetooth,213,0,0
1788429423.523472,iOS Bluetooth,230,120,63
1788429423.523472,iOS Bluetooth,214,28,0
1788429423.523472,iOS Bluetooth,214,0,0
1788429423.523472,iOS Bluetooth,236,96,62
1788429423.523472,iOS Bluetooth,220,50,0
1788429423.523472,iOS Bluetooth,220,0,0
1788429423.523472,iOS Bluetooth,237,44,63
1788429423.538415,iOS Bluetooth,221,26,0
1788429423.538415,iOS Bluetooth,221,0,0
1788429423.538415,iOS Bluetooth,238,111,64
1788429423.538415,iOS Bluetooth,222,16,0
1788429423.538415,iOS Bluetooth,222,0,0
1788429423.538415,iOS Bluetooth,239,112,63
1788429423.538415,iOS Bluetooth,223,90,0
1788429423.538415,iOS Bluetooth,223,0,0
1788429423.553693,iOS Bluetooth,225,94,62
1788429423.553693,iOS Bluetooth,209,1,0
1788429423.553693,iOS Bluetooth,209,0,0
1788429423.553693,iOS Bluetooth,226,51,63
1788429423.553693,iOS Bluetooth,210,57,0
1788429423.553693,iOS Bluetooth,210,0,0
1788429423.553693,iOS Bluetooth,227,115,64
1788429423.568622,iOS Bluetooth,211,60,0
1788429423.568622,iOS Bluetooth,211,0,0
1788429423.568622,iOS Bluetooth,228,18,65
1788429423.568622,iOS Bluetooth,212,5,0
1788429423.568622,iOS Bluetooth,212,0,0
1788429423.568622,iOS Bluetooth,229,17,65
1788429423.568622,iOS Bluetooth,213,42,0
1788429423.568622,iOS Bluetooth,213,0,0
1788429423.591707,iOS Bluetooth,230,98,63
1788429423.591707,iOS Bluetooth,214,44,0
1788429423.591707,iOS Bluetooth,214,0,0
1788429423.591707,iOS Bluetooth,236,92,62
1788429423.591707,iOS Bluetooth,220,48,0
1788429423.591707,iOS Bluetooth,220,0,0
1788429423.591707,iOS Bluetooth,220,0,0
1788429423.591707,iOS Bluetooth,220,0,0
1788429423.591707,iOS Bluetooth,220,0,0
1788429423.606464,iOS Bluetooth,221,17,0
1788429423.606464,iOS Bluetooth,221,0,0
1788429423.606464,iOS Bluetooth,238,126,64
1788429423.606464,iOS Bluetooth,176,118,4
1788429423.606464,iOS Bluetooth,222,21,0
1788429423.606464,iOS Bluetooth,222,0,0
1788429423.606464,iOS Bluetooth,239,90,63
1788429423.613533,iOS Bluetooth,225,92,62
1788429423.628533,iOS Bluetooth,209,0,0
1788429423.628533,iOS Bluetooth,209,0,0
1788429423.628533,iOS Bluetooth,226,72,63
1788429423.628533,iOS Bluetooth,210,74,0
1788429423.628533,iOS Bluetooth,210,0,0
1788429423.628533,iOS Bluetooth,210,0,0
1788429423.628533,iOS Bluetooth,210,0,0
1788429423.628533,iOS Bluetooth,210,0,0
1788429423.628533,iOS Bluetooth,211,52,0
1788429423.628533,iOS Bluetooth,211,0,0
1788429423.643506,iOS Bluetooth,228,5,65
1788429423.643506,iOS Bluetooth,212,2,0
1788429423.643506,iOS Bluetooth,212,0,0
1788429423.643506,iOS Bluetooth,229,5,65
1788429423.643506,iOS Bluetooth,229,0,0
1788429423.643506,iOS Bluetooth,229,0,26
1788429423.643506,iOS Bluetooth,229,75,63
1788429423.658551,iOS Bluetooth,214,61,0
1788429423.658551,iOS Bluetooth,214,0,0
1788429423.658551,iOS Bluetooth,220,46,0
1788429423.658551,iOS Bluetooth,220,0,0
1788429423.658551,iOS Bluetooth,237,89,63
1788429423.658551,iOS Bluetooth,237,0,0
1788429423.658551,iOS Bluetooth,237,0,42
1788429423.658551,iOS Bluetooth,237,11,65
1788429423.673336,iOS Bluetooth,222,25,0
1788429423.673336,iOS Bluetooth,222,0,0
1788429423.673336,iOS Bluetooth,239,69,63
1788429423.673336,iOS Bluetooth,239,0,0
1788429423.673336,iOS Bluetooth,239,0,0
1788429423.673336,iOS Bluetooth,239,0,0
1788429423.673336,iOS Bluetooth,210,82,0
1788429423.673336,iOS Bluetooth,210,0,0
1788429423.688446,iOS Bluetooth,227,14,65
1788429423.688446,iOS Bluetooth,211,45,0
1788429423.688446,iOS Bluetooth,211,0,0
1788429423.688446,iOS Bluetooth,211,0,0
1788429423.688446,iOS Bluetooth,211,0,0
1788429423.688446,iOS Bluetooth,211,0,0
1788429423.688446,iOS Bluetooth,211,0,0
1788429423.688446,iOS Bluetooth,211,0,0
1788429423.688446,iOS Bluetooth,211,0,0
1788429423.688446,iOS Bluetooth,229,121,64
1788429423.711504,iOS Bluetooth,213,58,0
1788429423.711504,iOS Bluetooth,213,0,0
1788429423.711504,iOS Bluetooth,230,56,63
1788429423.711504,iOS Bluetooth,214,65,0
1788429423.711504,iOS Bluetooth,214,0,0
1788429423.711504,iOS Bluetooth,236,94,62
1788429423.726878,iOS Bluetooth,220,44,0
1788429423.726878,iOS Bluetooth,220,0,0
1788429423.726878,iOS Bluetooth,237,113,63
1788429423.726878,iOS Bluetooth,221,4,0
1788429423.726878,iOS Bluetooth,221,0,0
1788429423.726878,iOS Bluetooth,238,22,65
1788429423.726878,iOS Bluetooth,222,28,0
1788429423.726878,iOS Bluetooth,222,0,0
1788429423.741723,iOS Bluetooth,239,48,63
1788429423.741723,iOS Bluetooth,223,54,0
1788429423.741723,iOS Bluetooth,223,0,0
1788429423.741723,iOS Bluetooth,225,94,62
1788429423.741723,iOS Bluetooth,209,1,0
1788429423.741723,iOS Bluetooth,209,0,0
1788429423.741723,iOS Bluetooth,226,112,63
1788429423.756792,iOS Bluetooth,210,91,0
1788429423.756792,iOS Bluetooth,210,0,0
1788429423.756792,iOS Bluetooth,227,24,65
1788429423.756792,iOS Bluetooth,211,37,0
1788429423.756792,iOS Bluetooth,211,0,0
1788429423.756792,iOS Bluetooth,228,104,64
1788429423.756792,iOS Bluetooth,212,0,0
1788429423.756792,iOS Bluetooth,212,0,0
1788429423.771649,iOS Bluetooth,229,102,64
1788429423.771649,iOS Bluetooth,213,68,0
1788429423.771649,iOS Bluetooth,213,0,0
1788429423.771649,iOS Bluetooth,230,34,63
1788429423.771649,iOS Bluetooth,214,61,0
1788429423.771649,iOS Bluetooth,214,0,0
1788429423.771649,iOS Bluetooth,236,99,62
1788429423.786553,iOS Bluetooth,221,0,0
1788429423.786553,iOS Bluetooth,221,0,0
1788429423.786553,iOS Bluetooth,238,30,65
1788429423.801516,iOS Bluetooth,239,30,63
1788429423.801516,iOS Bluetooth,223,38,0
1788429423.801516,iOS Bluetooth,223,0,0
1788429423.801516,iOS Bluetooth,220,0,0
1788429423.801516,iOS Bluetooth,220,0,0
1788429423.801516,iOS Bluetooth,140,69,64
1788429423.801516,iOS Bluetooth,231,0,64
1788429423.801516,iOS Bluetooth,151,69,96
1788429423.816721,iOS Bluetooth,225,101,62
1788429423.816721,iOS Bluetooth,209,4,0
1788429423.816721,iOS Bluetooth,209,0,0
1788429423.816721,iOS Bluetooth,209,0,0
1788429423.816721,iOS Bluetooth,209,0,0
1788429423.816721,iOS Bluetooth,209,0,0
1788429423.816721,iOS Bluetooth,210,99,0
1788429423.816721,iOS Bluetooth,210,0,0
1788429423.816721,iOS Bluetooth,227,31,65
1788429423.831821,iOS Bluetooth,211,31,0
1788429423.831821,iOS Bluetooth,211,0,0
1788429423.831821,iOS Bluetooth,228,86,64
1788429423.831821,iOS Bluetooth,228,0,0
1788429423.831821,iOS Bluetooth,228,0,82
1788429423.831821,iOS Bluetooth,228,84,64
1788429423.846682,iOS Bluetooth,213,80,0
1788429423.846682,iOS Bluetooth,213,0,0
1788429423.846682,iOS Bluetooth,230,17,63
1788429423.846682,iOS Bluetooth,214,58,0
1788429423.846682,iOS Bluetooth,214,0,0
1788429423.846682,iOS Bluetooth,214,0,0
1788429423.846682,iOS Bluetooth,214,0,0
1788429423.846682,iOS Bluetooth,214,0,0
1788429423.846682,iOS Bluetooth,215,39,0
1788429423.846682,iOS Bluetooth,215,0,0
1788429423.861486,iOS Bluetooth,236,101,62
1788429423.861486,iOS Bluetooth,237,19,64
1788429423.861486,iOS Bluetooth,238,35,65
1788429423.861486,iOS Bluetooth,238,0,0
1788429423.861486,iOS Bluetooth,238,0,114
1788429423.861486,iOS Bluetooth,238,13,63
1788429423.876521,iOS Bluetooth,223,24,0
1788429423.876521,iOS Bluetooth,223,0,0
1788429423.876521,iOS Bluetooth,225,110,62
1788429423.876521,iOS Bluetooth,225,0,0
1788429423.876521,iOS Bluetooth,225,0,0
1788429423.876521,iOS Bluetooth,225,0,0
1788429423.876521,iOS Bluetooth,210,106,0
1788429423.876521,iOS Bluetooth,210,0,0
1788429423.891625,iOS Bluetooth,227,36,65
1788429423.891625,iOS Bluetooth,211,25,0
1788429423.891625,iOS Bluetooth,211,0,0
1788429423.891625,iOS Bluetooth,211,0,0
1788429423.891625,iOS Bluetooth,211,0,0
1788429423.891625,iOS Bluetooth,211,0,0
1788429423.891625,iOS Bluetooth,211,0,0
1788429423.891625,iOS Bluetooth,211,0,0
1788429423.891625,iOS Bluetooth,211,0,0
1788429423.891625,iOS Bluetooth,229,64,64
1788429423.906504,iOS Bluetooth,213,93,0
1788429423.906504,iOS Bluetooth,213,0,0
1788429423.906504,iOS Bluetooth,230,2,63
1788429423.906504,iOS Bluetooth,214,55,0
1788429423.906504,iOS Bluetooth,214,0,0
1788429423.906504,iOS Bluetooth,231,118,62
1788429423.921564,iOS Bluetooth,215,36,0
1788429423.921564,iOS Bluetooth,215,0,0
1788429423.921564,iOS Bluetooth,237,43,64
1788429423.921564,iOS Bluetooth,221,2,0
1788429423.921564,iOS Bluetooth,221,0,0
1788429423.921564,iOS Bluetooth,238,37,65
1788429423.921564,iOS Bluetooth,222,40,0
1788429423.921564,iOS Bluetooth,222,0,0
1788429423.964875,iOS Bluetooth,239,124,62
1788429423.964875,iOS Bluetooth,223,15,0
1788429423.964875,iOS Bluetooth,223,0,0
1788429423.964875,iOS Bluetooth,225,122,62
1788429423.964875,iOS Bluetooth,209,15,0
1788429423.964875,iOS Bluetooth,209,0,0
1788429423.964875,iOS Bluetooth,226,52,64
1788429423.965930,iOS Bluetooth,210,99,0
1788429423.965930,iOS Bluetooth,210,0,0
1788429423.965930,iOS Bluetooth,227,37,65
1788429423.965930,iOS Bluetooth,211,19,0
1788429423.965930,iOS Bluetooth,211,0,0
1788429423.965930,iOS Bluetooth,228,39,64
1788429423.965930,iOS Bluetooth,212,12,0
1788429423.965930,iOS Bluetooth,212,0,0
1788429423.973865,iOS Bluetooth,229,41,64
1788429423.973865,iOS Bluetooth,213,107,0
1788429423.973865,iOS Bluetooth,213,0,0
1788429423.973865,iOS Bluetooth,230,115,62
1788429423.973865,iOS Bluetooth,214,54,0
1788429423.973865,iOS Bluetooth,214,0,0
1788429423.973865,iOS Bluetooth,231,4,63
1788429423.987919,iOS Bluetooth,215,33,0
1788429423.987919,iOS Bluetooth,215,0,0
1788429423.987919,iOS Bluetooth,237,66,64
1788429423.987919,iOS Bluetooth,221,6,0
1788429423.987919,iOS Bluetooth,221,0,0
1788429423.987919,iOS Bluetooth,238,35,65
1788429423.995930,iOS Bluetooth,239,112,62
1788429423.995930,iOS Bluetooth,223,9,0
1788429423.995930,iOS Bluetooth,223,0,0
1788429424.011005,iOS Bluetooth,225,9,63
1788429424.011005,iOS Bluetooth,209,23,0
1788429424.011005,iOS Bluetooth,209,0,0
1788429424.011005,iOS Bluetooth,209,0,0
1788429424.011005,iOS Bluetooth,209,0,0
1788429424.011005,iOS Bluetooth,209,0,0
1788429424.011005,iOS Bluetooth,210,86,0
1788429424.011005,iOS Bluetooth,210,0,0
1788429424.011005,iOS Bluetooth,227,34,65
